Q1_Please_enter_your_age,Q2_What_is_your_gender,Q3_How_satisfied_are_you_with_our_service,completion_time_sec
20,Female,4.0,53
15,Other,4.0,13
14,Female,4.0,18
55,Male,5.0,88
46,Female,1.0,93
89,Female,4.0,24
29,Female,4.0,109
10,Male,4.0,98
48,Male,5.0,10
12,Male,3.0,41
38,Male,2.0,180
45,Other,5.0,118
5,Female,4.0,66
7,Female,4.0,118
56,Prefer not to say,,92
81,Male,4.0,49
47,Male,4.0,117
51,Female,4.0,95
87,Female,4.0,136
23,Female,4.0,18
74,Male,4.0,68
51,Male,4.0,70
82,Other,4.0,51
9,Prefer not to say,5.0,89
68,Other,4.0,41
49,Other,4.0,48
68,Other,2.0,57
49,Female,5.0,106
40,Other,3.0,58
13,Other,4.0,40
27,Prefer not to say,5.0,48
36,Other,2.0,129
49,Other,5.0,65
32,Male,5.0,108
56,Male,4.0,116
15,Prefer not to say,4.0,45
23,Female,4.0,22
68,Prefer not to say,4.0,40
69,Male,4.0,32
77,Female,5.0,75
61,Other,4.0,2
70,Other,5.0,54
8,Other,5.0,49
33,Prefer not to say,2.0,23
8,Other,4.0,45
5,Male,5.0,192
22,Male,3.0,111
17,Male,2.0,45
74,Female,5.0,42
53,Female,3.0,21
51,Prefer not to say,2.0,120
34,Prefer not to say,4.0,62
31,Prefer not to say,4.0,101
76,Female,5.0,21
32,Female,4.0,218
6,Other,3.0,18
24,Other,4.0,88
79,Male,4.0,22
82,Prefer not to say,4.0,49
28,Other,1.0,20
81,Prefer not to say,5.0,2
76,Male,5.0,12
48,Female,3.0,76
25,Other,3.0,22
26,Other,4.0,37
77,Other,5.0,16
62,Prefer not to say,4.0,18
15,Other,2.0,12
84,Male,2.0,54
57,Female,,44
13,Female,4.0,219
71,Male,4.0,101
56,Male,1.0,14
17,Other,5.0,53
5,Female,3.0,100
48,Other,1.0,65
79,Prefer not to say,4.0,121
28,Other,5.0,64
9,Other,,20
70,Prefer not to say,,52
85,Female,5.0,20
85,Prefer not to say,3.0,44
24,Other,2.0,115
68,Other,,45
19,Other,4.0,73
72,Other,5.0,40
58,Male,4.0,46
15,Male,4.0,95
27,Other,1.0,53
5,Other,4.0,39
46,Other,4.0,37
51,Other,4.0,24
72,Other,4.0,122
42,Other,4.0,222
6,Other,5.0,71
49,Female,5.0,39
31,Female,,107
81,Male,4.0,44
65,Male,2.0,22
86,Other,4.0,25
15,Female,4.0,90
73,Prefer not to say,3.0,103
33,Other,4.0,25
29,Female,4.0,54
82,Prefer not to say,1.0,93
58,Prefer not to say,3.0,28
52,Female,1.0,76
50,Other,4.0,16
45,Female,5.0,58
45,Prefer not to say,,21
65,Prefer not to say,5.0,155
15,Male,2.0,32
48,Other,3.0,70
36,Prefer not to say,3.0,45
53,Female,4.0,46
10,Other,5.0,11
61,Female,4.0,106
10,Prefer not to say,4.0,15
51,Other,4.0,55
67,Male,5.0,18
53,Prefer not to say,3.0,73
26,Female,,23
71,Male,5.0,35
23,Female,5.0,6
59,Other,,78
38,Female,2.0,143
45,Female,4.0,20
11,Female,4.0,89
61,Other,2.0,27
20,Female,4.0,23
63,Male,3.0,89
42,Prefer not to say,4.0,47
13,Male,4.0,79
81,Female,3.0,73
38,Other,4.0,60
50,Prefer not to say,4.0,11
41,Prefer not to say,4.0,55
47,Female,5.0,138
51,Other,5.0,23
10,Male,4.0,89
42,Female,4.0,125
65,Female,4.0,75
8,Female,4.0,28
9,Male,4.0,90
74,Prefer not to say,4.0,16
64,Male,4.0,62
81,Male,3.0,100
81,Other,3.0,17
60,Prefer not to say,3.0,59
86,Female,2.0,29
63,Other,5.0,37
11,Female,4.0,97
72,Other,5.0,131
35,Other,3.0,76
89,Male,2.0,34
52,Other,5.0,84
46,Other,4.0,32
34,Prefer not to say,3.0,68
55,Prefer not to say,4.0,51
39,Other,3.0,37
66,Prefer not to say,,138
55,Other,4.0,69
54,Prefer not to say,5.0,75
34,Prefer not to say,4.0,13
23,Other,5.0,105
54,Female,1.0,83
58,Other,5.0,87
87,Other,3.0,45
8,Female,4.0,6
16,Prefer not to say,4.0,8
19,Male,1.0,14
19,Male,5.0,32
14,Male,4.0,34
65,Female,5.0,20
23,Other,5.0,46
57,Other,5.0,31
76,Female,3.0,81
61,Female,5.0,63
13,Female,4.0,192
33,Prefer not to say,3.0,103
11,Male,4.0,98
76,Prefer not to say,3.0,58
21,Prefer not to say,4.0,63
83,Male,4.0,95
20,Male,2.0,55
75,Female,4.0,47
87,Male,3.0,21
42,Female,,34
80,Male,4.0,73
51,Other,2.0,13
14,Prefer not to say,5.0,29
28,Female,4.0,35
54,Other,4.0,45
72,Female,4.0,37
47,Male,4.0,66
41,Other,4.0,17
49,Male,4.0,30
58,Prefer not to say,5.0,48
47,Prefer not to say,4.0,75
72,Female,4.0,31
41,Other,4.0,124
45,Female,4.0,80
5,Prefer not to say,5.0,23
20,Prefer not to say,,34
41,Male,5.0,111
41,Prefer not to say,5.0,85
11,Prefer not to say,4.0,29
44,Female,5.0,26
55,Male,4.0,226
68,Female,4.0,27
26,Prefer not to say,5.0,55
47,Female,1.0,27
66,Female,4.0,163
58,Male,4.0,34
31,Prefer not to say,4.0,53
33,Female,3.0,83
20,Female,5.0,80
89,Other,5.0,31
15,Female,4.0,31
25,Other,4.0,157
13,Prefer not to say,4.0,83
31,Female,3.0,3
83,Other,2.0,13
27,Female,4.0,40
55,Male,4.0,63
84,Prefer not to say,5.0,60
7,Female,4.0,66
20,Prefer not to say,4.0,88
12,Male,3.0,92
46,Prefer not to say,2.0,7
77,Prefer not to say,4.0,29
39,Prefer not to say,4.0,37
75,Prefer not to say,1.0,158
76,Prefer not to say,4.0,62
52,Other,4.0,26
58,Other,4.0,20
40,Prefer not to say,,91
10,Female,5.0,62
75,Other,4.0,39
16,Prefer not to say,5.0,93
63,Prefer not to say,5.0,59
69,Female,4.0,84
54,Other,4.0,77
47,Other,5.0,9
47,Male,3.0,47
53,Female,4.0,95
80,Female,4.0,26
59,Female,,176
87,Female,4.0,82
89,Female,4.0,32
54,Female,4.0,19
25,Female,4.0,25
17,Prefer not to say,1.0,55
46,Male,5.0,24
19,Male,4.0,82
54,Other,4.0,48
5,Prefer not to say,3.0,38
55,Female,3.0,19
38,Prefer not to say,5.0,24
46,Male,4.0,35
66,Female,5.0,139
36,Prefer not to say,2.0,65
65,Other,4.0,47
58,Prefer not to say,5.0,107
78,Female,3.0,26
62,Female,4.0,44
89,Female,2.0,151
28,Prefer not to say,5.0,102
31,Prefer not to say,3.0,76
25,Prefer not to say,3.0,7
22,Female,4.0,39
59,Male,4.0,36
72,Prefer not to say,5.0,122
51,Male,3.0,44
58,Female,1.0,59
22,Female,3.0,119
77,Female,5.0,99
68,Female,4.0,53
53,Other,4.0,121
39,Female,3.0,42
43,Prefer not to say,4.0,38
62,Male,4.0,105
61,Female,,127
10,Female,3.0,102
82,Other,4.0,48
82,Female,5.0,14
24,Prefer not to say,3.0,25
54,Prefer not to say,4.0,34
13,Other,5.0,127
80,Female,3.0,50
18,Prefer not to say,2.0,125
27,Male,5.0,79
52,Prefer not to say,4.0,42
84,Other,3.0,42
86,Prefer not to say,2.0,41
60,Prefer not to say,4.0,23
44,Female,3.0,32
73,Female,4.0,62
43,Prefer not to say,2.0,62
78,Male,5.0,122
47,Male,3.0,70
35,Male,4.0,14
74,Female,4.0,16
7,Prefer not to say,5.0,27
8,Prefer not to say,2.0,139
31,Prefer not to say,5.0,12
31,Male,4.0,12
51,Male,5.0,51
64,Other,5.0,54
40,Other,5.0,54
50,Female,2.0,41
65,Male,5.0,77
46,Prefer not to say,4.0,14
11,Male,3.0,32
34,Female,1.0,14
54,Male,3.0,29
51,Male,4.0,70
44,Other,4.0,56
9,Prefer not to say,5.0,9
74,Male,4.0,57
62,Male,2.0,15
48,Female,5.0,53
75,Male,4.0,18
36,Female,2.0,75
83,Female,4.0,5
81,Female,2.0,24
86,Prefer not to say,5.0,80
78,Male,5.0,16
44,Male,4.0,52
61,Female,3.0,52
15,Other,4.0,36
44,Male,2.0,129
51,Other,3.0,12
6,Female,4.0,145
56,Other,5.0,120
76,Female,4.0,36
53,Prefer not to say,4.0,40
63,Prefer not to say,3.0,16
42,Male,4.0,26
20,Female,4.0,40
82,Other,4.0,75
31,Prefer not to say,2.0,33
78,Other,4.0,5
32,Prefer not to say,4.0,160
70,Male,,31
49,Female,4.0,87
37,Prefer not to say,,40
64,Prefer not to say,4.0,26
54,Female,5.0,66
50,Male,4.0,12
39,Female,4.0,9
45,Female,3.0,89
62,Male,4.0,12
81,Prefer not to say,4.0,81
59,Prefer not to say,4.0,59
9,Prefer not to say,4.0,46
9,Prefer not to say,4.0,108
26,Other,3.0,38
38,Female,,157
69,Prefer not to say,4.0,23
63,Female,3.0,66
21,Prefer not to say,4.0,21
55,Male,5.0,72
53,Prefer not to say,4.0,18
13,Female,4.0,54
78,Prefer not to say,5.0,66
19,Other,4.0,70
33,Other,5.0,88
57,Prefer not to say,4.0,5
29,Prefer not to say,4.0,21
89,Male,5.0,121
85,Male,4.0,51
32,Female,4.0,62
27,Female,4.0,12
7,Male,,113
37,Prefer not to say,3.0,20
75,Prefer not to say,5.0,174
73,Female,1.0,100
21,Male,4.0,53
85,Prefer not to say,1.0,90
71,Other,3.0,151
71,Prefer not to say,4.0,6
38,Other,1.0,127
12,Other,2.0,138
49,Female,4.0,14
64,Prefer not to say,2.0,8
60,Male,1.0,118
74,Prefer not to say,,84
26,Other,5.0,82
37,Prefer not to say,5.0,101
54,Female,3.0,20
75,Male,3.0,25
87,Female,4.0,113
50,Prefer not to say,4.0,53
56,Other,3.0,27
78,Male,4.0,22
70,Male,,90
25,Female,4.0,28
28,Prefer not to say,5.0,20
52,Male,3.0,78
17,Male,4.0,135
68,Prefer not to say,5.0,45
9,Prefer not to say,4.0,87
22,Female,3.0,179
79,Male,1.0,50
41,Prefer not to say,2.0,37
58,Other,5.0,23
36,Prefer not to say,3.0,57
32,Prefer not to say,3.0,12
49,Other,4.0,21
32,Female,4.0,86
69,Other,5.0,33
74,Prefer not to say,4.0,49
79,Prefer not to say,3.0,69
46,Other,5.0,57
37,Other,2.0,26
20,Male,4.0,57
17,Other,3.0,56
25,Other,4.0,13
63,Prefer not to say,2.0,65
51,Male,,21
43,Other,5.0,13
47,Male,4.0,10
31,Male,4.0,20
41,Other,5.0,63
7,Other,4.0,91
80,Prefer not to say,3.0,79
11,Male,4.0,77
62,Prefer not to say,2.0,113
24,Other,4.0,48
83,Male,4.0,123
69,Male,2.0,54
78,Female,4.0,40
18,Other,5.0,93
83,Female,2.0,25
53,Female,4.0,80
78,Male,4.0,25
41,Prefer not to say,5.0,48
10,Male,4.0,55
10,Female,3.0,57
32,Other,3.0,79
82,Prefer not to say,2.0,138
17,Female,4.0,24
17,Female,4.0,27
14,Other,2.0,24
84,Male,5.0,36
43,Female,5.0,198
83,Other,4.0,135
27,Other,4.0,35
41,Other,,22
12,Male,3.0,129
64,Other,4.0,143
9,Female,,38
31,Other,4.0,55
23,Other,3.0,37
47,Female,3.0,112
47,Other,4.0,143
39,Female,4.0,55
88,Male,3.0,65
59,Male,4.0,144
65,Other,4.0,44
51,Male,4.0,62
81,Male,3.0,34
60,Prefer not to say,4.0,62
86,Other,3.0,31
22,Female,5.0,39
69,Female,4.0,122
57,Female,3.0,46
89,Female,,45
15,Prefer not to say,4.0,73
5,Female,3.0,26
87,Prefer not to say,5.0,149
12,Other,5.0,98
23,Male,4.0,58
59,Prefer not to say,3.0,6
20,Prefer not to say,2.0,51
70,Female,3.0,16
16,Male,1.0,118
78,Female,3.0,102
66,Other,3.0,37
62,Other,3.0,13
25,Male,3.0,92
41,Prefer not to say,5.0,141
9,Male,4.0,70
74,Male,1.0,21
36,Prefer not to say,4.0,32
71,Male,5.0,66
14,Other,4.0,46
73,Male,2.0,55
88,Female,4.0,30
66,Other,2.0,77
41,Prefer not to say,4.0,53
51,Prefer not to say,1.0,49
85,Female,5.0,79
53,Prefer not to say,4.0,95
28,Prefer not to say,5.0,42
86,Other,1.0,32
30,Other,4.0,90
59,Female,4.0,113
11,Other,3.0,15
82,Male,3.0,17
45,Female,3.0,138
6,Other,1.0,51
34,Prefer not to say,5.0,69
85,Prefer not to say,3.0,3
24,Prefer not to say,2.0,95
60,Prefer not to say,5.0,71
78,Other,3.0,10
28,Female,5.0,105
16,Female,4.0,42
19,Male,,21
77,Male,5.0,174
86,Prefer not to say,5.0,38
52,Male,4.0,21
65,Male,5.0,43
75,Male,4.0,6
32,Female,5.0,120
7,Female,4.0,14
20,Female,4.0,30
40,Female,4.0,127
8,Prefer not to say,4.0,5
13,Prefer not to say,3.0,107
16,Male,4.0,3
78,Other,5.0,41
48,Male,5.0,19
70,Female,4.0,81
23,Female,3.0,43
17,Male,1.0,87
59,Prefer not to say,3.0,47
69,Other,4.0,22
74,Other,5.0,60
7,Prefer not to say,4.0,217
29,Male,4.0,25
56,Female,4.0,79
20,Prefer not to say,3.0,66
47,Other,4.0,305
60,Prefer not to say,,135
72,Other,5.0,41
12,Female,4.0,51
84,Male,3.0,48
48,Male,,60
42,Prefer not to say,1.0,47
27,Male,5.0,48
10,Prefer not to say,5.0,25
47,Female,5.0,51
48,Other,4.0,15
84,Prefer not to say,4.0,40
84,Female,5.0,42
27,Other,1.0,36
20,Prefer not to say,4.0,92
80,Other,4.0,10
13,Male,5.0,48
86,Female,4.0,59
13,Male,1.0,28
89,Other,1.0,114
62,Other,4.0,46
69,Male,,102
63,Female,4.0,20
27,Female,5.0,70
73,Female,4.0,47
23,Male,1.0,56
39,Male,4.0,40
59,Other,2.0,38
86,Prefer not to say,4.0,64
44,Female,3.0,82
18,Male,5.0,80
88,Other,5.0,103
17,Male,5.0,3
57,Other,3.0,8
84,Female,5.0,53
43,Other,4.0,51
88,Prefer not to say,4.0,101
69,Male,3.0,95
60,Male,,103
44,Female,4.0,20
50,Prefer not to say,4.0,39
81,Female,4.0,166
11,Prefer not to say,4.0,19
49,Male,2.0,26
26,Male,1.0,21
11,Female,4.0,75
88,Prefer not to say,3.0,21
56,Male,3.0,99
72,Female,5.0,73
74,Other,5.0,30
71,Prefer not to say,2.0,42
7,Male,3.0,160
62,Female,5.0,55
71,Male,2.0,14
58,Male,5.0,10
13,Other,2.0,132
58,Female,2.0,3
84,Other,4.0,179
55,Other,4.0,82
20,Prefer not to say,5.0,13
16,Prefer not to say,3.0,18
24,Other,4.0,29
57,Prefer not to say,,35
35,Prefer not to say,1.0,25
25,Other,,40
7,Male,4.0,111
25,Female,4.0,62
32,Prefer not to say,4.0,62
9,Other,4.0,46
75,Male,4.0,38
73,Female,3.0,114
77,Female,4.0,47
51,Male,4.0,92
89,Other,4.0,49
24,Male,5.0,108
42,Female,5.0,18
41,Prefer not to say,3.0,12
62,Prefer not to say,4.0,16
21,Other,4.0,77
46,Female,4.0,72
36,Prefer not to say,4.0,8
66,Other,4.0,9
25,Other,4.0,25
37,Male,2.0,32
71,Other,3.0,155
10,Other,1.0,130
70,Male,3.0,39
36,Other,5.0,48
68,Male,2.0,45
30,Female,5.0,14
66,Prefer not to say,5.0,120
9,Female,,12
15,Prefer not to say,3.0,38
78,Prefer not to say,5.0,27
83,Prefer not to say,,80
86,Male,4.0,43
53,Prefer not to say,1.0,40
82,Other,3.0,124
66,Female,3.0,130
64,Female,5.0,15
81,Other,1.0,71
88,Other,4.0,62
6,Male,3.0,31
63,Male,5.0,26
80,Female,5.0,59
29,Other,,107
72,Other,5.0,34
46,Other,3.0,33
80,Male,3.0,66
75,Male,5.0,27
59,Male,5.0,53
42,Female,4.0,96
47,Prefer not to say,5.0,41
74,Other,5.0,109
57,Prefer not to say,4.0,52
25,Prefer not to say,2.0,123
24,Male,1.0,55
23,Other,3.0,65
37,Male,4.0,38
67,Prefer not to say,4.0,88
72,Other,3.0,40
64,Female,3.0,76
23,Female,4.0,54
32,Prefer not to say,4.0,26
26,Prefer not to say,4.0,40
55,Female,3.0,22
67,Male,3.0,21
66,Other,4.0,29
33,Other,4.0,79
78,Prefer not to say,2.0,18
36,Male,5.0,12
77,Other,4.0,75
29,Male,5.0,165
20,Other,5.0,70
19,Female,2.0,69
63,Prefer not to say,4.0,110
52,Prefer not to say,4.0,38
22,Other,2.0,31
27,Other,4.0,31
59,Other,5.0,9
46,Male,4.0,124
7,Other,3.0,15
75,Male,5.0,103
56,Other,,46
15,Other,4.0,14
59,Prefer not to say,4.0,20
29,Male,5.0,10
80,Female,3.0,27
85,Female,4.0,17
45,Female,4.0,65
41,Prefer not to say,5.0,39
86,Male,5.0,57
59,Female,3.0,27
13,Male,4.0,13
40,Male,,56
61,Other,1.0,49
67,Prefer not to say,1.0,109
86,Female,3.0,140
24,Female,5.0,12
89,Prefer not to say,4.0,117
51,Prefer not to say,5.0,85
24,Other,1.0,39
10,Male,4.0,35
77,Other,4.0,43
33,Other,3.0,95
81,Female,4.0,127
53,Female,5.0,110
10,Male,3.0,22
43,Male,4.0,69
36,Other,2.0,111
53,Prefer not to say,4.0,80
47,Other,3.0,17
32,Prefer not to say,4.0,80
49,Male,3.0,50
69,Male,5.0,51
54,Female,4.0,35
58,Female,4.0,54
55,Other,4.0,8
47,Male,2.0,35
68,Female,5.0,57
34,Prefer not to say,5.0,53
86,Male,4.0,18
46,Prefer not to say,2.0,77
42,Other,5.0,46
70,Other,3.0,129
73,Female,4.0,42
19,Male,4.0,87
65,Prefer not to say,5.0,69
10,Male,4.0,92
82,Female,4.0,55
28,Prefer not to say,2.0,30
89,Female,4.0,22
18,Prefer not to say,4.0,65
16,Prefer not to say,4.0,72
59,Other,3.0,182
72,Other,4.0,74
48,Male,2.0,57
89,Male,1.0,70
85,Female,3.0,38
55,Other,5.0,30
84,Other,5.0,36
86,Female,3.0,7
42,Prefer not to say,4.0,43
45,Prefer not to say,4.0,22
48,Other,5.0,30
79,Male,4.0,50
20,Other,5.0,24
54,Male,4.0,53
42,Male,4.0,92
9,Other,,77
13,Female,2.0,37
81,Male,4.0,36
43,Male,4.0,20
31,Male,3.0,25
36,Male,5.0,98
68,Prefer not to say,5.0,31
37,Female,3.0,200
22,Female,5.0,9
80,Other,5.0,69
71,Prefer not to say,3.0,91
9,Male,5.0,58
82,Male,2.0,102
63,Male,4.0,115
80,Male,3.0,68
8,Prefer not to say,2.0,5
20,Female,4.0,69
79,Male,5.0,63
52,Male,5.0,79
70,Other,2.0,42
81,Prefer not to say,5.0,77
12,Female,4.0,20
48,Other,4.0,17
25,Female,3.0,20
30,Other,2.0,71
39,Male,5.0,94
19,Female,5.0,22
44,Female,4.0,49
34,Female,4.0,66
70,Prefer not to say,4.0,127
84,Female,3.0,20
17,Male,5.0,20
5,Male,5.0,47
47,Male,4.0,29
32,Other,2.0,13
5,Male,4.0,37
44,Female,,52
38,Male,4.0,34
17,Male,4.0,7
65,Other,4.0,41
70,Female,5.0,69
8,Other,5.0,32
17,Male,5.0,114
40,Other,1.0,48
65,Prefer not to say,3.0,142
62,Prefer not to say,2.0,10
89,Other,4.0,29
19,Female,2.0,89
89,Female,4.0,69
16,Female,5.0,107
80,Female,3.0,56
73,Other,2.0,33
65,Male,4.0,48
46,Other,4.0,43
36,Female,4.0,87
6,Female,5.0,86
12,Female,4.0,68
58,Prefer not to say,5.0,39
12,Female,4.0,12
17,Other,4.0,156
33,Other,5.0,29
17,Male,2.0,23
62,Prefer not to say,4.0,65
67,Female,,35
51,Other,4.0,105
83,Male,4.0,116
78,Male,5.0,44
42,Prefer not to say,4.0,64
73,Male,4.0,21
73,Male,4.0,59
44,Female,4.0,98
5,Prefer not to say,4.0,36
6,Male,4.0,67
33,Prefer not to say,3.0,69
11,Female,5.0,44
61,Male,2.0,30
59,Male,1.0,29
77,Other,4.0,21
40,Female,2.0,57
11,Female,5.0,110
14,Male,4.0,90
84,Female,4.0,59
78,Other,4.0,114
43,Male,4.0,118
62,Other,4.0,97
44,Prefer not to say,2.0,37
18,Male,3.0,29
86,Prefer not to say,4.0,18
5,Female,3.0,30
21,Male,5.0,10
53,Prefer not to say,4.0,41
20,Male,5.0,141
11,Prefer not to say,4.0,38
19,Female,3.0,73
25,Prefer not to say,5.0,26
70,Other,,25
63,Female,4.0,100
52,Male,4.0,38
77,Male,4.0,13
88,Male,4.0,32
54,Other,4.0,124
14,Prefer not to say,4.0,12
56,Prefer not to say,4.0,20
89,Female,1.0,114
72,Female,5.0,58
34,Female,5.0,109
38,Female,4.0,23
82,Female,2.0,36
69,Prefer not to say,3.0,53
64,Female,1.0,32
12,Female,3.0,110
79,Prefer not to say,4.0,70
69,Prefer not to say,,75
73,Female,5.0,85
61,Female,1.0,144
49,Male,4.0,10
53,Female,2.0,50
78,Male,5.0,104
66,Prefer not to say,3.0,267
43,Female,4.0,17
81,Female,,115
25,Male,4.0,78
57,Female,3.0,22
49,Other,4.0,173
32,Female,4.0,66
57,Male,4.0,40
13,Male,,162
79,Male,5.0,16
75,Prefer not to say,1.0,103
65,Female,2.0,27
31,Other,4.0,29
26,Other,5.0,48
34,Prefer not to say,5.0,84
88,Female,5.0,18
19,Male,,28
19,Prefer not to say,4.0,78
57,Male,3.0,60
80,Other,3.0,58
85,Female,4.0,76
27,Other,4.0,63
74,Prefer not to say,4.0,113
20,Female,5.0,12
69,Other,3.0,21
49,Male,3.0,108
11,Other,4.0,75
49,Female,5.0,18
43,Prefer not to say,4.0,49
54,Male,2.0,50
53,Other,3.0,32
52,Prefer not to say,5.0,22
53,Other,4.0,72
44,Other,5.0,96
43,Female,2.0,8
61,Prefer not to say,4.0,47
86,Female,4.0,62
67,Other,3.0,31
60,Other,4.0,110
6,Other,4.0,93
30,Male,,22
27,Prefer not to say,4.0,30
22,Prefer not to say,4.0,113
87,Prefer not to say,3.0,131
72,Male,5.0,44
64,Other,4.0,21
6,Prefer not to say,5.0,58
53,Male,3.0,47
42,Male,4.0,123
35,Female,4.0,127
44,Male,5.0,43
84,Other,4.0,25
57,Male,4.0,9
68,Male,4.0,31
37,Female,2.0,113
62,Male,3.0,47
54,Male,1.0,46
68,Other,4.0,32
7,Prefer not to say,2.0,13
65,Male,2.0,158
86,Prefer not to say,4.0,123
14,Female,4.0,157
70,Female,2.0,113
55,Female,4.0,102
34,Prefer not to say,,57
29,Prefer not to say,,40
47,Other,4.0,61
68,Prefer not to say,4.0,214
63,Male,3.0,67
66,Male,4.0,71
14,Prefer not to say,4.0,49
68,Male,5.0,60
64,Female,4.0,158
24,Female,5.0,56
53,Female,3.0,89
78,Other,4.0,30
31,Prefer not to say,4.0,88
55,Prefer not to say,3.0,50
61,Female,3.0,88
83,Female,4.0,62
83,Other,3.0,17
41,Other,,16
7,Prefer not to say,3.0,81
33,Prefer not to say,4.0,63
72,Prefer not to say,4.0,43
51,Prefer not to say,4.0,101
84,Other,3.0,91
73,Male,5.0,29
25,Female,,58
46,Male,3.0,37
25,Female,5.0,84
6,Other,2.0,27
82,Male,1.0,13
73,Female,4.0,52
11,Prefer not to say,3.0,27
79,Other,,15
39,Prefer not to say,4.0,59
34,Female,3.0,63
48,Other,5.0,44
50,Other,2.0,19
59,Female,4.0,52
5,Male,3.0,74
58,Other,4.0,96
84,Female,,47
5,Other,3.0,34
67,Other,5.0,70
59,Male,3.0,47
81,Male,2.0,24
31,Other,2.0,28
19,Female,5.0,65
85,Female,4.0,40
13,Male,5.0,43
73,Prefer not to say,,122
63,Other,4.0,42
27,Female,5.0,95
15,Female,4.0,30
28,Prefer not to say,4.0,24
76,Female,2.0,29
58,Prefer not to say,5.0,74
35,Female,3.0,27
26,Prefer not to say,5.0,75
18,Female,4.0,65
9,Other,4.0,83
21,Other,3.0,99
86,Other,3.0,39
87,Female,5.0,118
75,Prefer not to say,4.0,100
86,Other,2.0,136
48,Male,4.0,32
83,Other,5.0,19
53,Female,4.0,40
69,Other,4.0,24
8,Prefer not to say,5.0,74
13,Prefer not to say,2.0,153
40,Prefer not to say,5.0,184
55,Male,4.0,66
36,Male,4.0,57
22,Female,5.0,74
19,Other,3.0,30
24,Prefer not to say,3.0,36
62,Male,3.0,49
44,Female,2.0,4
70,Male,,13
17,Prefer not to say,4.0,125
17,Prefer not to say,3.0,119
66,Prefer not to say,4.0,5
32,Female,3.0,29
50,Prefer not to say,4.0,11
19,Male,1.0,35
89,Prefer not to say,1.0,77
48,Female,4.0,19
27,Prefer not to say,4.0,57
71,Other,,103
82,Other,3.0,79
70,Female,4.0,148
54,Male,4.0,182
17,Male,4.0,61
6,Other,4.0,39
80,Other,2.0,93
38,Female,5.0,74
44,Prefer not to say,4.0,70
73,Male,5.0,112
65,Female,2.0,101
29,Other,4.0,129
79,Female,,76
81,Female,3.0,107
67,Female,4.0,40
32,Male,3.0,148
89,Female,5.0,56
60,Female,,5
30,Prefer not to say,5.0,38
31,Other,3.0,4
30,Male,,50
19,Prefer not to say,4.0,45
54,Prefer not to say,2.0,24
10,Other,,117
72,Prefer not to say,5.0,40
8,Other,2.0,61
34,Prefer not to say,4.0,15
81,Male,5.0,148
13,Other,3.0,71
46,Other,4.0,16
18,Other,5.0,139
44,Prefer not to say,3.0,53
7,Prefer not to say,,22
45,Other,5.0,4
37,Male,4.0,34
83,Male,5.0,102
64,Female,3.0,163
68,Other,2.0,35
66,Female,4.0,7
83,Prefer not to say,5.0,21
11,Female,4.0,58
80,Other,3.0,11
54,Male,5.0,69
43,Female,3.0,107
75,Prefer not to say,4.0,21
51,Other,3.0,28
74,Female,4.0,103
30,Prefer not to say,4.0,55
62,Female,3.0,46
77,Female,2.0,62
55,Male,3.0,103
56,Female,4.0,39
20,Other,4.0,136
52,Male,3.0,19
31,Other,4.0,17
37,Other,5.0,55
27,Other,,22
49,Female,3.0,87
87,Male,5.0,99
87,Prefer not to say,4.0,40
26,Female,2.0,133
46,Other,3.0,23
37,Female,4.0,22
14,Prefer not to say,4.0,18
51,Female,4.0,110
83,Prefer not to say,4.0,135
43,Male,4.0,97
50,Other,4.0,25
76,Prefer not to say,4.0,98
55,Other,5.0,30
29,Other,4.0,15
86,Female,4.0,16
19,Prefer not to say,4.0,105
62,Female,4.0,34
63,Male,5.0,34
30,Male,5.0,21
45,Prefer not to say,5.0,92
48,Other,3.0,11
89,Female,4.0,56
26,Prefer not to say,5.0,21
41,Prefer not to say,4.0,151
18,Female,4.0,34
8,Other,3.0,17
28,Male,3.0,62
70,Prefer not to say,4.0,39
67,Prefer not to say,5.0,34
69,Male,,115
70,Male,5.0,38
17,Female,2.0,111
31,Female,3.0,10
85,Other,4.0,35
21,Male,2.0,36
73,Male,4.0,27
61,Male,3.0,38
76,Male,4.0,68
77,Other,4.0,42
22,Other,5.0,25
20,Other,4.0,52
55,Female,3.0,100
44,Prefer not to say,4.0,19
43,Male,5.0,16
60,Female,4.0,47
58,Other,5.0,65
48,Other,4.0,100
50,Female,4.0,113
36,Female,5.0,83
52,Female,5.0,22
65,Female,4.0,53
70,Prefer not to say,3.0,55
42,Other,2.0,24
47,Prefer not to say,3.0,41
8,Female,4.0,41
9,Female,3.0,123
62,Female,4.0,50
41,Female,2.0,98
30,Prefer not to say,3.0,76
13,Female,5.0,92
19,Other,5.0,3
30,Female,5.0,170
67,Other,3.0,34
74,Other,4.0,122
31,Male,5.0,136
58,Male,3.0,28
87,Other,3.0,63
35,Other,4.0,138
36,Other,4.0,114
6,Female,3.0,97
22,Prefer not to say,1.0,43
32,Other,5.0,39
75,Prefer not to say,5.0,18
29,Prefer not to say,3.0,7
43,Prefer not to say,5.0,159
53,Male,,34
8,Prefer not to say,3.0,64
56,Other,3.0,36
87,Other,4.0,12
72,Male,4.0,11
61,Female,,77
17,Other,3.0,14
69,Male,5.0,88
67,Female,3.0,53
75,Prefer not to say,5.0,80
29,Female,5.0,80
